Computer_Name,Model,Conversion_Status,Drive_Letter,Key_Protectors,Encryption_Method,Protection_Status,TPM_Activated,TPM_Enabled,TPM_Owned,TPM_Spec_Version,Manufacturer_Version
3INDMAHADESH1,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDMAHADIK3,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDSDANGE,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDPADALE11,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INDREVANKAR1,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDGASAWANT2,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
3INDSACDIVEK7,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDNANDI,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDNAYAK6,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDTMHATRE,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDKHSINGH1,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INDSURANE1,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
MININT-CIDEJLQ,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INDGUPTA2,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDSHIKAMBL,Precision 5560,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
4AULDHADLEY2,Latitude 7420,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
3INDVRUMADE,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INDJUNDRE1,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
9XXLASHEA,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
1MXLDELOSRIO,Latitude 7420,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
4PLLBENIGER,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXLSELEE,Latitude 7430,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
9XXLJELIN2,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INLGAJARE1,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INDKATHAKUR1,Precision 5550,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.257.0.0
9XXDMANASAWA,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
9XXDJAGDISH,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
3INLSKULKARN2,Latitude 7420,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
4NLLDMEIJAARD,Precision 5680,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4PTLJ64SILVA3,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXLHAKIM1,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4DELROEHRLE,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
1MXDAGUEROHE,Precision 3571,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
3IND13F38Q2,Precision 5820 Tower,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",1.3.2.8
9XXLRAJAN1,Latitude 7420,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
4DETJJANAS,Surface Book 2,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",1.3.2.8
9XXLHYLEE,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXLSAPALIGA,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INLBAGWE2,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INLVSAGAR1,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXLPACHATUR3,Latitude 7420,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
3INDNINARVEK,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
4DELUUWE2,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4DELHAOQLI1,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDJACOB,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
4DELRZAUNE2,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4DELRHANKE3,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INDSUNKA,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
9XXDDANGARE2,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
9XXDAHMEDI,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
9XXLNAYAG,Latitude 7410,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.257.0.0
4ITDMALESS,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
3INDMALKITSI,Precision 3571,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
1USLEMARTEL3,Latitude 7320,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
9XXLMCLAREN,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
1MXDMIGURAMI,Precision 3571,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
2USLNRISBERG2,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDKANNOUJI,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
1MXDPUGARAMI,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
1MXDMOSQUEDA,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDPISTERDE,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDRODRIGUE4,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4DELLEBERRE1,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXLPILOTTO,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4ATLHOCHMUTH1,Latitude 7490,Encrypted,C:,Numerical PW and TPM & PIN,XTS-AES 128,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.1
1USDSTEVENSO,Precision 5570,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
9XXLTREIF,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4FRLFERAND2,Latitude 7320,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
9XXDPRGAONKA,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
MININT-G2GNM60,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
2USLKONANOV1,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXLRODRIGUE10,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4NLLRDESHPAN1,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
MININT-4U2SAHU,Latitude 7410,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.257.0.0
9XXLSAMIMAND,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
1CNLHONSU,Latitude 7420,Fully Decrypted,C:,None,None,Off,No,No,No,,
4NLLRAMAKERS,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
1USLZVAUGHAN1,Latitude 7410,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.257.0.0
9XXDANVISHWA,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4PLLYAZIKAU2,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4DELBRAENDEL1,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDSINGH5,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
9XXDJAVHERI2,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDWSAIN1,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDJAISWAR2,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDPRJADHAV11,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDKULKARNI12,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDMMHETRE,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDMKASU,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXLHAVVA1,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
2USLSPHANSAL3,Latitude 7420,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
9XXDSAYSHIND2,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDATRIPATH42,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INDRWAREKAR1,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 128,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDSUMAR,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDKOLAMBKA3,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INDGUNDKAR1,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDPRKALWALE,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4NLLAMS-01,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4NLLRWONG4,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4NLLVANDERAA,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4NLLJOUDEN2,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4NLLVENTOLA2,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
MININT-3VF3QGT,Precision 5680,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4NLPRIETO,XPS 13 9370,Encrypted,C:,Numerical PW and TPM & PIN,XTS-AES 128,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.1
9XXLHWANG,Latitude 7430,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
9XXLKAIAO,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INDNRAWOOL1,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
9XXLANKUMAR1,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INDSNAMBIAR1,Precision 3571,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
9XXDSHAIKH162,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
9XXLPOOLE2,Latitude 7410,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXLSCHITLAN,Latitude 7410,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.257.0.0
MININT-6P1C2GM,Latitude 7420,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
1USLSPWALKER3,Latitude 7420,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
9XXLSHIMIZU1,Latitude 7410,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.257.0.0
1JPLKSOYAMA3,Latitude 7310,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.257.0.0
2USDFSWINGLE2,Precision 5570,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
1USLASHBYANN,Latitude 7420,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
3INDDILGOYAL1,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
1JPLYAMASAKI3,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXLRAJESING11,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDWARKE1,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
3IND9VJXJ03,Precision 5820 Tower,Encrypted,C:,Numerical PW and TPM,XTS-AES 128,On,Yes,Yes,Yes,"2.0, 0, 1.16",1.3.2.8
4PLLWIELGUS,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
4GBLNWATTS3,Latitude 7420,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
9XXDPOOPATEL4,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INLSMUKHERJ3,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
2USDNEURAUTE1,Precision Tower 5810,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",1.3.2.8
9XXDPMALI,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXLTPATEL,Latitude 7410,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.257.0.0
3INDPACHANGA,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
3INLPOOVARAC3,Latitude 7310,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.257.0.0
3INDKAVAPURA2,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
3INDKUMAVAT1,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,Off,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
1USLTAAFFE,Latitude 7490,Encrypted,C:,Numerical PW and TPM,XTS-AES 128,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.1
9XXDASAWANT5,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDBAMANIYA1,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
9XXLJTRZPIS,Latitude 7430,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
9XXDKSHAH2,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
9XXDGHAWARE3,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
3INDSKARNATI3,Precision 5550,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.257.0.0
9XXDNARESHPA1,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDKWANG1,Precision 5570,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,Off,Yes,Yes,Yes,"2.0, 0, 1.38",7.2.2.0
3INDMOSINGH,Precision 3571,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
9XXLDIXIT2,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXLKAMBLE101,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INLQASID4,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXLZYANG,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXDBHAGAT6,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
1MXLIGRODRIG1,Latitude 7420,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
9XXDMURAI1,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
2USLKAZARIAN3,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INLSADMELLO4,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INDTECHAVAN2,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
4CZLAHERGE1,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INDDTHITE3,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
3INDPOIPKAR,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INDJITSINGH2,Precision 5550,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.257.0.0
9XXDJRANA,Precision 5540,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",7.2.0.2
1KRLYSYOON4,Latitude 7430,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
3INDDINDLE,Precision 5820 Tower,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.16",1.3.2.8
4DELGHERRI1,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INLSUMMISHR4,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
9XXLBORISOVA1,Latitude 7400,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",74.8.17568.5511
4FIDARIHANNI1,Precision 5560,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.38",1.258.0.0
9XXLPTHORAVE,Latitude 7440,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
3INDHIREKHAN3,Precision 3581,Encrypted,C:,Numerical PW and TPM,XTS-AES 256,On,Yes,Yes,Yes,"2.0, 0, 1.59",1.769.0.0
